Session,Years,SessionStartYear,Name,Party,District,Chamber,GenderCheck,Gender,Home County
General Assembly 17 (1878–1880),(1878–1880),1878,Thomas R. Gilmore,Republican,15,Senate,0,M,Mahaska
General Assembly 17 (1878–1880),(1878–1880),1878,William Graham,Republican,17,Senate,0,M,Warren
General Assembly 17 (1878–1880),(1878–1880),1878,Robert M. Haines,Republican,45,Senate,0,M,Poweshiek
General Assembly 17 (1878–1880),(1878–1880),1878,Moses M. Ham,Democrat,35,Senate,0,M,Dubuque
General Assembly 17 (1878–1880),(1878–1880),1878,Thomas Hanna,Republican,20,Senate,0,M,Muscatine
General Assembly 17 (1878–1880),(1878–1880),1878,Merritt W. Harmon,Republican,39,Senate,0,M,Buchanan
General Assembly 17 (1878–1880),(1878–1880),1878,Sanford S. Harned,Democrat,12,Senate,0,M,Keokuk
General Assembly 17 (1878–1880),(1878–1880),1878,Elden J. Hartshorn,Republican,49,Senate,0,M,Palo Alto
General Assembly 17 (1878–1880),(1878–1880),1878,Alfred Hebard,Republican,8,Senate,0,M,Montgomery
General Assembly 17 (1878–1880),(1878–1880),1878,Herman C. Hemenway,Republican,38,Senate,0,M,Black Hawk
General Assembly 17 (1878–1880),(1878–1880),1878,Martin N. Johnson,Republican,42,Senate,0,M,Winneshiek
General Assembly 17 (1878–1880),(1878–1880),1878,Aaron Kimball,Republican,44,Senate,0,M,Howard
General Assembly 17 (1878–1880),(1878–1880),1878,Samuel H. Kinne,Democrat,41,Senate,0,M,Allamakee
General Assembly 17 (1878–1880),(1878–1880),1878,William Larrabee,Republican,43,Senate,0,M,Fayette
General Assembly 17 (1878–1880),(1878–1880),1878,Albert H. Lawrence,Republican,50,Senate,0,M,Plymouth
General Assembly 17 (1878–1880),(1878–1880),1878,Philip W. Lewellen,Republican,7,Senate,0,M,Page
General Assembly 17 (1878–1880),(1878–1880),1878,Gregg A. Madison,Democrat,13,Senate,0,M,Wapello
General Assembly 17 (1878–1880),(1878–1880),1878,William A. Maginnis,Democrat,24,Senate,0,M,Jackson
General Assembly 17 (1878–1880),(1878–1880),1878,Moses A. McCoid,Republican,11,Senate,0,M,Jefferson
General Assembly 17 (1878–1880),(1878–1880),1878,John L. McCormack,Democrat,16,Senate,0,M,Marion
General Assembly 17 (1878–1880),(1878–1880),1878,Nathaniel A. Merrell,Democrat,22,Senate,0,M,Clinton
General Assembly 17 (1878–1880),(1878–1880),1878,John Meyer,Republican,29,Senate,0,M,Jasper
General Assembly 17 (1878–1880),(1878–1880),1878,Joshua Miller,Republican,3,Senate,0,M,Appanoose
General Assembly 17 (1878–1880),(1878–1880),1878,John D. Nichols,Republican,28,Senate,0,M,Benton
General Assembly 17 (1878–1880),(1878–1880),1878,Samuel D. Nichols,Republican,31,Senate,0,M,Guthrie
General Assembly 17 (1878–1880),(1878–1880),1878,John Patterson,Republican,9,Senate,0,M,Des Moines
General Assembly 17 (1878–1880),(1878–1880),1878,John N. W. Rumple,Republican,26,Senate,0,M,Iowa
General Assembly 17 (1878–1880),(1878–1880),1878,John J. Russell,Republican,48,Senate,0,M,Greene
General Assembly 17 (1878–1880),(1878–1880),1878,James M. Shelley,Democrat,1,Senate,0,M,Lee
General Assembly 17 (1878–1880),(1878–1880),1878,John T. Stoneman,Democrat,40,Senate,0,M,Clayton
General Assembly 17 (1878–1880),(1878–1880),1878,Frederick J. Teale,Republican,6,Senate,0,M,Decatur
General Assembly 17 (1878–1880),(1878–1880),1878,Robert C. Webb,Republican,30,Senate,0,M,Polk
General Assembly 17 (1878–1880),(1878–1880),1878,William Wilson,Democrat,14,Senate,0,M,Washington
General Assembly 17 (1878–1880),(1878–1880),1878,Horatio A. Wonn,Democrat,2,Senate,0,M,Davis
General Assembly 17 (1878–1880),(1878–1880),1878,John S. Woolson,Republican,10,Senate,0,M,Henry
General Assembly 17 (1878–1880),(1878–1880),1878,George F. Wright,Republican,19,Senate,0,M,Pottawattamie
General Assembly 17 (1878–1880),(1878–1880),1878,Lafayette Young,Republican,18,Senate,0,M,Cass
General Assembly 18 (1880–1882),(1880–1882),1880,Delos Arnold,Republican,32,Senate,0,M,Marshall
General Assembly 18 (1880–1882),(1880–1882),1880,Sanford M. Boling,Republican,11,Senate,0,M,Jefferson
General Assembly 18 (1880–1882),(1880–1882),1880,Daniel D. Chase,Republican,37,Senate,0,M,Hamilton
General Assembly 18 (1880–1882),(1880–1882),1880,David M. Clark,Greenbacker,4,Senate,0,M,Wayne
General Assembly 18 (1880–1882),(1880–1882),1880,Mark A. Dashiell,Republican,17,Senate,0,M,Warren
General Assembly 18 (1880–1882),(1880–1882),1880,Augustin W. Ford,Republican,34,Senate,0,M,Harrison
General Assembly 18 (1880–1882),(1880–1882),1880,William A. Foster,Republican,21,Senate,0,M,Scott
General Assembly 18 (1880–1882),(1880–1882),1880,Martin Garber,Republican,40,Senate,0,M,Clayton
General Assembly 18 (1880–1882),(1880–1882),1880,Wilberforce P. Gaylord,Republican,46,Senate,0,M,Floyd
General Assembly 18 (1880–1882),(1880–1882),1880,John D. Gillett,Republican,33,Senate,0,M,Boone
General Assembly 18 (1880–1882),(1880–1882),1880,Frank M. Goodykoontz,Republican,47,Senate,0,M,Cerro Gordo
General Assembly 18 (1880–1882),(1880–1882),1880,James F. Greenlee,Republican,16,Senate,0,M,Marion
General Assembly 18 (1880–1882),(1880–1882),1880,Robert M. Haines,Republican,45,Senate,0,M,Poweshiek
General Assembly 18 (1880–1882),(1880–1882),1880,Moses M. Ham,Democrat,35,Senate,0,M,Dubuque
General Assembly 18 (1880–1882),(1880–1882),1880,Thomas Hanna,Republican,20,Senate,0,M,Muscatine
General Assembly 18 (1880–1882),(1880–1882),1880,Merritt W. Harmon,Republican,39,Senate,0,M,Buchanan
General Assembly 18 (1880–1882),(1880–1882),1880,Sanford S. Harned,Democrat,12,Senate,0,M,Keokuk
General Assembly 18 (1880–1882),(1880–1882),1880,Elden J. Hartshorn,Republican,49,Senate,0,M,Palo Alto
General Assembly 18 (1880–1882),(1880–1882),1880,Alfred Hebard,Republican,8,Senate,0,M,Montgomery
General Assembly 18 (1880–1882),(1880–1882),1880,Christian Hedges,Republican,26,Senate,0,M,Iowa
General Assembly 18 (1880–1882),(1880–1882),1880,Herman C. Hemenway,Republican,38,Senate,0,M,Black Hawk
General Assembly 18 (1880–1882),(1880–1882),1880,John W. Henderson,Democrat,27,Senate,0,M,Linn
General Assembly 18 (1880–1882),(1880–1882),1880,John K. Johnson,Republican,15,Senate,0,M,Mahaska
General Assembly 18 (1880–1882),(1880–1882),1880,Martin N. Johnson,Republican,42,Senate,0,M,Winneshiek
General Assembly 18 (1880–1882),(1880–1882),1880,Isaac W. Keller,Republican,6,Senate,0,M,Ringgold
General Assembly 18 (1880–1882),(1880–1882),1880,Aaron Kimball,Republican,44,Senate,0,M,Howard
General Assembly 18 (1880–1882),(1880–1882),1880,William Larrabee,Republican,43,Senate,0,M,Fayette
General Assembly 18 (1880–1882),(1880–1882),1880,Albert H. Lawrence,Republican,50,Senate,0,M,Plymouth
General Assembly 18 (1880–1882),(1880–1882),1880,Philip W. Lewellen,Republican,7,Senate,0,M,Page
General Assembly 18 (1880–1882),(1880–1882),1880,Gregg A. Madison,Democrat,13,Senate,0,M,Wapello
General Assembly 18 (1880–1882),(1880–1882),1880,Nathaniel A. Merrell,Democrat,22,Senate,0,M,Clinton
General Assembly 18 (1880–1882),(1880–1882),1880,John Meyer,Republican,29,Senate,0,M,Jasper
General Assembly 18 (1880–1882),(1880–1882),1880,Pierce Mitchell,Democrat,24,Senate,0,M,Jackson
General Assembly 18 (1880–1882),(1880–1882),1880,John D. Nichols,Republican,28,Senate,0,M,Benton
General Assembly 18 (1880–1882),(1880–1882),1880,Samuel D. Nichols,Republican,31,Senate,0,M,Guthrie
General Assembly 18 (1880–1882),(1880–1882),1880,Henry Nielander,Republican,41,Senate,0,M,Allamakee
General Assembly 18 (1880–1882),(1880–1882),1880,John Patterson,Republican,9,Senate,0,M,Des Moines
General Assembly 18 (1880–1882),(1880–1882),1880,John W. Prizer,Republican,14,Senate,0,M,Washington
General Assembly 18 (1880–1882),(1880–1882),1880,John Russell,Republican,23,Senate,0,M,Jones
General Assembly 18 (1880–1882),(1880–1882),1880,John J. Russell,Republican,48,Senate,0,M,Greene
General Assembly 18 (1880–1882),(1880–1882),1880,James M. Shelley,Democrat,1,Senate,0,M,Lee
General Assembly 18 (1880–1882),(1880–1882),1880,John C. Shrader,Republican,25,Senate,0,M,Johnson
General Assembly 18 (1880–1882),(1880–1882),1880,Rodney W. Tirrill,Republican,36,Senate,0,M,Delaware
General Assembly 18 (1880–1882),(1880–1882),1880,Henry C. Traverse,Republican,2,Senate,0,M,Davis
General Assembly 18 (1880–1882),(1880–1882),1880,Jesse J. Wall,Greenbacker,3,Senate,0,M,Appanoose
General Assembly 18 (1880–1882),(1880–1882),1880,Robert C. Webb,Republican,30,Senate,0,M,Polk
General Assembly 18 (1880–1882),(1880–1882),1880,William M. Wilson,Republican,5,Senate,0,M,Clarke
General Assembly 18 (1880–1882),(1880–1882),1880,John S. Woolson,Republican,10,Senate,0,M,Henry
General Assembly 18 (1880–1882),(1880–1882),1880,George F. Wright,Republican,19,Senate,0,M,Pottawattamie
General Assembly 18 (1880–1882),(1880–1882),1880,Lafayette Young,Republican,18,Senate,0,M,Cass
General Assembly 19 (1882–1884),(1882–1884),1882,Lot Abraham,Republican,10,Senate,0,M,Henry
General Assembly 19 (1882–1884),(1882–1884),1882,Delos Arnold,Republican,32,Senate,0,M,Marshall
General Assembly 19 (1882–1884),(1882–1884),1882,Henry A. Baker,Republican,42,Senate,0,M,Winneshiek
General Assembly 19 (1882–1884),(1882–1884),1882,John C. Bills,Republican,21,Senate,0,M,Scott
General Assembly 19 (1882–1884),(1882–1884),1882,Sanford M. Boling,Republican,11,Senate,0,M,Jefferson
General Assembly 19 (1882–1884),(1882–1884),1882,Alexander Brown,Republican,2,Senate,0,M,Van Buren
General Assembly 19 (1882–1884),(1882–1884),1882,Cassius M. Brown,Republican,12,Senate,0,M,Keokuk
General Assembly 19 (1882–1884),(1882–1884),1882,David M. Clark,Greenbacker,4,Senate,0,M,Wayne
General Assembly 19 (1882–1884),(1882–1884),1882,Talton E. Clark,Republican,7,Senate,0,M,Page
General Assembly 19 (1882–1884),(1882–1884),1882,Wickliffe A. Cotton,Republican,22,Senate,0,M,Clinton
General Assembly 19 (1882–1884),(1882–1884),1882,Mark A. Dashiell,Republican,17,Senate,0,M,Warren
General Assembly 19 (1882–1884),(1882–1884),1882,Martin Garber,Republican,40,Senate,0,M,Clayton
General Assembly 19 (1882–1884),(1882–1884),1882,John D. Gillett,Republican,33,Senate,0,M,Boone
General Assembly 19 (1882–1884),(1882–1884),1882,Julius K. Graves,Republican,35,Senate,0,M,Dubuque
General Assembly 19 (1882–1884),(1882–1884),1882,James F. Greenlee,Republican,16,Senate,0,M,Marion
General Assembly 19 (1882–1884),(1882–1884),1882,Benton J. Hall,Democrat,9,Senate,0,M,Des Moines
General Assembly 19 (1882–1884),(1882–1884),1882,Merritt W. Harmon,Republican,39,Senate,0,M,Buchanan
General Assembly 19 (1882–1884),(1882–1884),1882,Elden J. Hartshorn,Republican,49,Senate,0,M,Palo Alto
General Assembly 19 (1882–1884),(1882–1884),1882,Alfred Hebard,Republican,8,Senate,0,M,Montgomery
General Assembly 19 (1882–1884),(1882–1884),1882,Herman C. Hemenway,Republican,38,Senate,0,M,Black Hawk
General Assembly 19 (1882–1884),(1882–1884),1882,John W. Henderson,Independent,27,Senate,0,M,Linn
General Assembly 19 (1882–1884),(1882–1884),1882,Cephas B. Hunt,Republican,18,Senate,0,M,Adair
General Assembly 19 (1882–1884),(1882–1884),1882,Joseph G. Hutchison,Republican,13,Senate,0,M,Wapello
General Assembly 19 (1882–1884),(1882–1884),1882,John K. Johnson,Republican,15,Senate,0,M,Mahaska
General Assembly 19 (1882–1884),(1882–1884),1882,John L. Kamrar,Republican,37,Senate,0,M,Hamilton
General Assembly 19 (1882–1884),(1882–1884),1882,Isaac W. Keller,Republican,6,Senate,0,M,Ringgold
General Assembly 19 (1882–1884),(1882–1884),1882,William Larrabee,Republican,43,Senate,0,M,Fayette
General Assembly 19 (1882–1884),(1882–1884),1882,Thomas M. C. Logan,Republican,34,Senate,0,M,Harrison
General Assembly 19 (1882–1884),(1882–1884),1882,Chapman A. Marshall,Republican,44,Senate,0,M,Chickasaw
General Assembly 19 (1882–1884),(1882–1884),1882,Pierce Mitchell,Democrat,24,Senate,0,M,Jackson
General Assembly 19 (1882–1884),(1882–1884),1882,John D. Nichols,Republican,28,Senate,0,M,Benton
General Assembly 19 (1882–1884),(1882–1884),1882,Pliny Nichols,Republican,20,Senate,0,M,Muscatine
General Assembly 19 (1882–1884),(1882–1884),1882,Samuel D. Nichols,Republican,31,Senate,0,M,Guthrie
General Assembly 19 (1882–1884),(1882–1884),1882,Henry Nielander,Republican,41,Senate,0,M,Allamakee
General Assembly 19 (1882–1884),(1882–1884),1882,Horace G. Parker,Republican,47,Senate,0,M,Cerro Gordo
General Assembly 19 (1882–1884),(1882–1884),1882,William A. Patrick,Republican,26,Senate,0,M,Iowa
General Assembly 19 (1882–1884),(1882–1884),1882,Alfred N. Poyneer,Republican,45,Senate,0,M,Tama
General Assembly 19 (1882–1884),(1882–1884),1882,John W. Prizer,Republican,14,Senate,0,M,Washington
General Assembly 19 (1882–1884),(1882–1884),1882,Gifford S. Robinson,Republican,50,Senate,0,M,Buena Vista
General Assembly 19 (1882–1884),(1882–1884),1882,Henry W. Rothert,Republican,1,Senate,0,M,Lee
General Assembly 19 (1882–1884),(1882–1884),1882,John Russell,Republican,23,Senate,0,M,Jones
General Assembly 19 (1882–1884),(1882–1884),1882,John J. Russell,Republican,48,Senate,0,M,Greene
General Assembly 19 (1882–1884),(1882–1884),1882,John C. Shrader,Republican,25,Senate,0,M,Johnson
General Assembly 19 (1882–1884),(1882–1884),1882,Hiram Y. Smith,Republican,30,Senate,0,M,Polk
General Assembly 19 (1882–1884),(1882–1884),1882,Egbert C. Sudlow,Republican,29,Senate,0,M,Jasper
General Assembly 19 (1882–1884),(1882–1884),1882,Rodney W. Tirrill,Republican,36,Senate,0,M,Delaware
General Assembly 19 (1882–1884),(1882–1884),1882,Jesse J. Wall,Greenbacker,3,Senate,0,M,Appanoose
General Assembly 19 (1882–1884),(1882–1884),1882,Alvin M. Whaley,Republican,46,Senate,0,M,Butler
General Assembly 19 (1882–1884),(1882–1884),1882,William M. Wilson,Republican,5,Senate,0,M,Clarke
General Assembly 19 (1882–1884),(1882–1884),1882,George F. Wright,Republican,19,Senate,0,M,Pottawattamie
General Assembly 20 (1884–1886),(1884–1886),1884,Lot Abraham,Republican,10,Senate,0,M,Henry
General Assembly 20 (1884–1886),(1884–1886),1884,Henry A. Baker,Republican,42,Senate,0,M,Winneshiek
General Assembly 20 (1884–1886),(1884–1886),1884,Orsmond M. Barrett,Republican,49,Senate,0,M,O’Brien
General Assembly 20 (1884–1886),(1884–1886),1884,Frank D. Bayless,Democrat,36,Senate,0,M,Clayton
General Assembly 20 (1884–1886),(1884–1886),1884,John C. Bills,Republican,21,Senate,0,M,Scott
General Assembly 20 (1884–1886),(1884–1886),1884,Moses Bloom,Democrat,25,Senate,0,M,Johnson
General Assembly 20 (1884–1886),(1884–1886),1884,Cassius M. Brown,Republican,12,Senate,0,M,Keokuk
General Assembly 20 (1884–1886),(1884–1886),1884,Timothy J. Caldwell,Republican,17,Senate,0,M,Dallas
General Assembly 20 (1884–1886),(1884–1886),1884,John W. Carr,Democrat,2,Senate,0,M,Van Buren
General Assembly 20 (1884–1886),(1884–1886),1884,George Carson,Republican,19,Senate,0,M,Pottawattamie
General Assembly 20 (1884–1886),(1884–1886),1884,Edward R. Cassatt,Democrat,15,Senate,0,M,Marion
General Assembly 20 (1884–1886),(1884–1886),1884,John C. Chambers,Republican,24,Senate,0,M,Cedar
General Assembly 20 (1884–1886),(1884–1886),1884,Charles C. Chubb,Republican,47,Senate,0,M,Kossuth
General Assembly 20 (1884–1886),(1884–1886),1884,Talton E. Clark,Republican,7,Senate,0,M,Page
General Assembly 20 (1884–1886),(1884–1886),1884,Wickliffe A. Cotton,Republican,22,Senate,0,M,Clinton
General Assembly 20 (1884–1886),(1884–1886),1884,William G. Donnan,Republican,33,Senate,0,M,Buchanan
General Assembly 20 (1884–1886),(1884–1886),1884,Francis A. Duncan,Republican,11,Senate,0,M,Louisa
General Assembly 20 (1884–1886),(1884–1886),1884,Enoch W. Eastman,Republican,32,Senate,0,M,Hardin
General Assembly 20 (1884–1886),(1884–1886),1884,Edward J. Gault,Democrat,3,Senate,0,M,Appanoose
General Assembly 20 (1884–1886),(1884–1886),1884,John D. Gillett,Republican,31,Senate,0,M,Boone
General Assembly 20 (1884–1886),(1884–1886),1884,John D. Glass,Republican,43,Senate,0,M,Cerro Gordo
General Assembly 20 (1884–1886),(1884–1886),1884,Julius K. Graves,Republican,35,Senate,0,M,Dubuque
General Assembly 20 (1884–1886),(1884–1886),1884,Benton J. Hall,Democrat,9,Senate,0,M,Des Moines
General Assembly 20 (1884–1886),(1884–1886),1884,Herman C. Hemenway,Republican,38,Senate,0,M,Black Hawk
General Assembly 20 (1884–1886),(1884–1886),1884,John W. Henderson,Democrat,26,Senate,0,M,Linn
General Assembly 20 (1884–1886),(1884–1886),1884,James S. Hendrie,Democrat,8,Senate,0,M,Mills
General Assembly 20 (1884–1886),(1884–1886),1884,Cephas B. Hunt,Republican,18,Senate,0,M,Adair
General Assembly 20 (1884–1886),(1884–1886),1884,Joseph G. Hutchison,Republican,13,Senate,0,M,Wapello
General Assembly 20 (1884–1886),(1884–1886),1884,Gilman L. Johnson,Democrat,23,Senate,0,M,Jackson
General Assembly 20 (1884–1886),(1884–1886),1884,John L. Kamrar,Republican,37,Senate,0,M,Hamilton
General Assembly 20 (1884–1886),(1884–1886),1884,William Larrabee,Republican,40,Senate,0,M,Fayette
General Assembly 20 (1884–1886),(1884–1886),1884,Thomas M. C. Logan,Republican,34,Senate,0,M,Harrison
General Assembly 20 (1884–1886),(1884–1886),1884,Chapman A. Marshall,Republican,44,Senate,0,M,Chickasaw
General Assembly 20 (1884–1886),(1884–1886),1884,Benjamin McCoy,Republican,14,Senate,0,M,Mahaska
General Assembly 20 (1884–1886),(1884–1886),1884,John McDonough,Republican,5,Senate,0,M,Clarke
General Assembly 20 (1884–1886),(1884–1886),1884,Lewis Miles,Republican,4,Senate,0,M,Wayne
General Assembly 20 (1884–1886),(1884–1886),1884,Pliny Nichols,Republican,20,Senate,0,M,Muscatine
General Assembly 20 (1884–1886),(1884–1886),1884,Alfred N. Poyneer,Republican,45,Senate,0,M,Tama
General Assembly 20 (1884–1886),(1884–1886),1884,Gifford S. Robinson,Republican,50,Senate,0,M,Buena Vista
General Assembly 20 (1884–1886),(1884–1886),1884,Henry W. Rothert,Republican,1,Senate,0,M,Lee
General Assembly 20 (1884–1886),(1884–1886),1884,John J. Russell,Republican,48,Senate,0,M,Greene
General Assembly 20 (1884–1886),(1884–1886),1884,John Ryder,Democrat,27,Senate,0,M,Benton
General Assembly 20 (1884–1886),(1884–1886),1884,Hiram Y. Smith,Republican,30,Senate,0,M,Polk
General Assembly 20 (1884–1886),(1884–1886),1884,Anson P. Stephens,Republican,6,Senate,0,M,Union
