Session,Yearspan,SessionStartYear,Name,Party,Gendercheck,Gender,Chamber,District,Home County
General Assembly 52 (1947–1949),(1947–1949),1947,Arthur P. King,Republican,0,M,House,8,Taylor
General Assembly 52 (1947–1949),(1947–1949),1947,Theodore S. Klemesrud,Republican,0,M,House,95,Winnebago
General Assembly 52 (1947–1949),(1947–1949),1947,Charles J. Knickerbocker,Republican,0,M,House,48,Linn
General Assembly 52 (1947–1949),(1947–1949),1947,Frank Koch,Republican,0,M,House,84,Palo Alto
General Assembly 52 (1947–1949),(1947–1949),1947,Ernest Kosek,Republican,0,M,House,48,Linn
General Assembly 52 (1947–1949),(1947–1949),1947,Frank J. Krall,Democrat,0,M,House,41,Johnson
General Assembly 52 (1947–1949),(1947–1949),1947,William Kruse,Republican,0,M,House,88,Floyd
General Assembly 52 (1947–1949),(1947–1949),1947,Gus T. Kuester,Republican,0,M,House,30,Cass
General Assembly 52 (1947–1949),(1947–1949),1947,Joseph O. Landsness,Republican,0,M,House,78,Buena Vista
General Assembly 52 (1947–1949),(1947–1949),1947,Charles M. Langland,Republican,0,M,House,91,Winneshiek
General Assembly 52 (1947–1949),(1947–1949),1947,Edna C. Lawrence,Republican,2,F,House,18,Wapello
General Assembly 52 (1947–1949),(1947–1949),1947,Harvey J. Long,Republican,0,M,House,45,Clinton
General Assembly 52 (1947–1949),(1947–1949),1947,Casey Loss,Democrat,0,M,House,85,Kossuth
General Assembly 52 (1947–1949),(1947–1949),1947,J. Henry Lucken,Republican,0,M,House,80,Plymouth
General Assembly 52 (1947–1949),(1947–1949),1947,Hugh W. Lundy,Republican,0,M,House,17,Monroe
General Assembly 52 (1947–1949),(1947–1949),1947,William S. Lynes,Republican,0,M,House,72,Bremer
General Assembly 52 (1947–1949),(1947–1949),1947,Leo P. McEleney,Republican,0,M,House,45,Clinton
General Assembly 52 (1947–1949),(1947–1949),1947,Arch W. McFarlane,Republican,0,M,House,66,Black Hawk
General Assembly 52 (1947–1949),(1947–1949),1947,Ivan R. Mills,Republican,0,M,House,29,Adair
General Assembly 52 (1947–1949),(1947–1949),1947,Harry A. Moore,Republican,0,M,House,73,Butler
General Assembly 52 (1947–1949),(1947–1949),1947,Edward J. Morrissey,Republican,0,M,House,38,Jasper
General Assembly 52 (1947–1949),(1947–1949),1947,Maurice M. Neal,Republican,0,M,House,36,Dallas
General Assembly 52 (1947–1949),(1947–1949),1947,Harold F. (Lum) Nelson,Republican,0,M,House,58,Woodbury
General Assembly 52 (1947–1949),(1947–1949),1947,Robert A. Nelson,Republican,0,M,House,67,Buchanan
General Assembly 52 (1947–1949),(1947–1949),1947,William H. Nicholas,Republican,0,M,House,87,Cerro Gordo
General Assembly 52 (1947–1949),(1947–1949),1947,Andrew J. Nielsen,Republican,0,M,House,31,Pottawattamie
General Assembly 52 (1947–1949),(1947–1949),1947,Walter F. Noble,Republican,0,M,House,32,Harrison
General Assembly 52 (1947–1949),(1947–1949),1947,Norman Norland,Democrat,0,M,House,94,Worth
General Assembly 52 (1947–1949),(1947–1949),1947,Allert G. Olson,Republican,0,M,House,93,Mitchell
General Assembly 52 (1947–1949),(1947–1949),1947,Russell A. Patrick,Republican,0,M,House,81,Sioux
General Assembly 52 (1947–1949),(1947–1949),1947,George L. Paul,Republican,0,M,House,39,Poweshiek
General Assembly 52 (1947–1949),(1947–1949),1947,Elmer Pieper,Republican,0,M,House,90,Allamakee
General Assembly 52 (1947–1949),(1947–1949),1947,Eugene E. (Gene) Poston,Democrat,0,M,House,5,Wayne
General Assembly 52 (1947–1949),(1947–1949),1947,Claire G. Prange,Republican,0,M,House,26,Marion
General Assembly 52 (1947–1949),(1947–1949),1947,Lawrence Putney,Republican,0,M,House,50,Tama
General Assembly 52 (1947–1949),(1947–1949),1947,Arthur E. Rankin,Republican,0,M,House,74,Franklin
General Assembly 52 (1947–1949),(1947–1949),1947,Albert G. Redman,Republican,0,M,House,60,Sac
General Assembly 52 (1947–1949),(1947–1949),1947,Wilson Reed,Republican,0,M,House,19,Jefferson
General Assembly 52 (1947–1949),(1947–1949),1947,George H. Robb,Republican,0,M,House,96,Emmet
General Assembly 52 (1947–1949),(1947–1949),1947,Glenn E. Robinson,Republican,0,M,House,68,Delaware
General Assembly 52 (1947–1949),(1947–1949),1947,Ernest B. Saylor,Republican,0,M,House,6,Decatur
General Assembly 52 (1947–1949),(1947–1949),1947,Frederick D. Schwengel,Republican,0,M,House,43,Scott
General Assembly 52 (1947–1949),(1947–1949),1947,Leonard E. Scott,Republican,0,M,House,4,Appanoose
General Assembly 52 (1947–1949),(1947–1949),1947,Ray E. Shepard,Republican,0,M,House,16,Lucas
General Assembly 52 (1947–1949),(1947–1949),1947,Henry Siefkas,Republican,0,M,House,15,Clarke
General Assembly 52 (1947–1949),(1947–1949),1947,Ted Sloane,Republican,0,M,House,37,Polk
General Assembly 52 (1947–1949),(1947–1949),1947,Ernest T. Smith,Republican,0,M,House,70,Clayton
General Assembly 52 (1947–1949),(1947–1949),1947,Virgil E. Smith,Republican,0,M,House,28,Madison
General Assembly 52 (1947–1949),(1947–1949),1947,Walden T. Smith,Republican,0,M,House,21,Des Moines
General Assembly 52 (1947–1949),(1947–1949),1947,Albert Steinberg,Republican,0,M,House,52,Story
General Assembly 52 (1947–1949),(1947–1949),1947,Henry H. Stevens,Republican,0,M,House,54,Greene
General Assembly 52 (1947–1949),(1947–1949),1947,Clifford M. Strawman,Republican,0,M,House,47,Jones
General Assembly 52 (1947–1949),(1947–1949),1947,Fred W. Tesmer,Republican,0,M,House,66,Black Hawk
General Assembly 52 (1947–1949),(1947–1949),1947,Paul Troeger,Republican,0,M,House,18,Wapello
General Assembly 52 (1947–1949),(1947–1949),1947,Ira L. Turner,Republican,0,M,House,11,Mills
General Assembly 52 (1947–1949),(1947–1949),1947,Arnold Utzig,Democrat,0,M,House,69,Dubuque
General Assembly 52 (1947–1949),(1947–1949),1947,Charles S. Van Eaton,Republican,0,M,House,58,Woodbury
General Assembly 52 (1947–1949),(1947–1949),1947,John A. Walker,Republican,0,M,House,63,Hamilton
General Assembly 52 (1947–1949),(1947–1949),1947,Herman W. Walter,Republican,0,M,House,31,Pottawattamie
General Assembly 52 (1947–1949),(1947–1949),1947,Warren E. Walter,Republican,0,M,House,51,Marshall
General Assembly 52 (1947–1949),(1947–1949),1947,Harry E. Watson,Republican,0,M,House,82,O’Brien
General Assembly 52 (1947–1949),(1947–1949),1947,Harry E. Weichman,Republican,0,M,House,49,Benton
General Assembly 52 (1947–1949),(1947–1949),1947,Albert Weiss,Republican,0,M,House,56,Crawford
General Assembly 52 (1947–1949),(1947–1949),1947,Thomas W. Wellington,Republican,0,M,House,1,Lee
General Assembly 52 (1947–1949),(1947–1949),1947,Ora C. Williams,Republican,0,M,House,2,Van Buren
General Assembly 52 (1947–1949),(1947–1949),1947,Lewis E. Wilson,Republican,0,M,House,75,Wright
General Assembly 53 (1949–1951),(1949–1951),1949,Carl T. Anderson,Republican,0,M,House,23,Washington
General Assembly 53 (1949–1951),(1949–1951),1949,James G. Armstrong,Republican,0,M,House,66,Black Hawk
General Assembly 53 (1949–1951),(1949–1951),1949,W. Dean Aubrey,Democrat,0,M,House,18,Wapello
General Assembly 53 (1949–1951),(1949–1951),1949,Amplias H. Avery,Republican,0,M,House,83,Clay
General Assembly 53 (1949–1951),(1949–1951),1949,Elmer A. Bass,Republican,0,M,House,12,Montgomery
General Assembly 53 (1949–1951),(1949–1951),1949,Gordon A. Beman,Republican,0,M,House,24,Keokuk
General Assembly 53 (1949–1951),(1949–1951),1949,Richard C. Berry,Republican,0,M,House,61,Calhoun
General Assembly 53 (1949–1951),(1949–1951),1949,Laurence M. Boothby,Republican,0,M,House,79,Cherokee
General Assembly 53 (1949–1951),(1949–1951),1949,Howard E. Brookings,Republican,0,M,House,31,Pottawattamie
General Assembly 53 (1949–1951),(1949–1951),1949,Carroll L. Brown,Republican,0,M,House,25,Mahaska
General Assembly 53 (1949–1951),(1949–1951),1949,John Brownlie,Republican,0,M,House,28,Madison
General Assembly 53 (1949–1951),(1949–1951),1949,Howard C. Buck,Republican,0,M,House,51,Marshall
General Assembly 53 (1949–1951),(1949–1951),1949,Edward A. Burlingame Jr.,Republican,0,M,House,70,Clayton
General Assembly 53 (1949–1951),(1949–1951),1949,Carlos J. (Dutch) Burris,Democrat,0,M,House,46,Jackson
General Assembly 53 (1949–1951),(1949–1951),1949,Luke L. Caffrey,Democrat,0,M,House,92,Howard
General Assembly 53 (1949–1951),(1949–1951),1949,Govert T. Clark,Democrat,0,M,House,26,Marion
General Assembly 53 (1949–1951),(1949–1951),1949,Ted D. Clark,Republican,0,M,House,4,Appanoose
General Assembly 53 (1949–1951),(1949–1951),1949,Kingsley M. Clarke,Republican,0,M,House,36,Dallas
General Assembly 53 (1949–1951),(1949–1951),1949,Raymond Cornick,Republican,0,M,House,20,Henry
General Assembly 53 (1949–1951),(1949–1951),1949,Helen M. Crabb,Democrat,2,F,House,35,Guthrie
General Assembly 53 (1949–1951),(1949–1951),1949,Morse E. Crosier,Republican,0,M,House,48,Linn
General Assembly 53 (1949–1951),(1949–1951),1949,John C. Davis,Republican,0,M,House,71,Fayette
General Assembly 53 (1949–1951),(1949–1951),1949,Oliver H. DeGroote,Republican,0,M,House,76,Humboldt
General Assembly 53 (1949–1951),(1949–1951),1949,Duane A. Donohue,Republican,0,M,House,44,Cedar
General Assembly 53 (1949–1951),(1949–1951),1949,John L. Duffy,Democrat,0,M,House,69,Dubuque
General Assembly 53 (1949–1951),(1949–1951),1949,W. E. (Penn) Eckels,Republican,0,M,House,86,Hancock
General Assembly 53 (1949–1951),(1949–1951),1949,Charles H. Everett,Republican,0,M,House,52,Story
General Assembly 53 (1949–1951),(1949–1951),1949,Bert K. Fairchild,Republican,0,M,House,59,Ida
General Assembly 53 (1949–1951),(1949–1951),1949,William Fandel,Democrat,0,M,House,84,Palo Alto
General Assembly 53 (1949–1951),(1949–1951),1949,George Fiene,Democrat,0,M,House,89,Chickasaw
General Assembly 53 (1949–1951),(1949–1951),1949,James W. Foster,Republican,0,M,House,17,Monroe
General Assembly 53 (1949–1951),(1949–1951),1949,Henry R. Frei Jr.,Republican,0,M,House,65,Grundy
General Assembly 53 (1949–1951),(1949–1951),1949,Lee Gallup,Republican,0,M,House,19,Jefferson
General Assembly 53 (1949–1951),(1949–1951),1949,Dewey E. Goode,Republican,0,M,House,3,Davis
General Assembly 53 (1949–1951),(1949–1951),1949,Melville M. Graham,Democrat,0,M,House,34,Audubon
General Assembly 53 (1949–1951),(1949–1951),1949,Leo B. Hanna,Republican,0,M,House,13,Adams
General Assembly 53 (1949–1951),(1949–1951),1949,John E. Hansen,Democrat,0,M,House,55,Carroll
General Assembly 53 (1949–1951),(1949–1951),1949,Arthur C. Hanson,Republican,0,M,House,99,Lyon
General Assembly 53 (1949–1951),(1949–1951),1949,Fay L. Harris,Republican,0,M,House,29,Adair
General Assembly 53 (1949–1951),(1949–1951),1949,Wilmott C. Hendrix,Republican,0,M,House,42,Muscatine
General Assembly 53 (1949–1951),(1949–1951),1949,Millard F. Hicklin,Republican,0,M,House,22,Louisa
General Assembly 53 (1949–1951),(1949–1951),1949,Chris F. Hinrichs,Republican,0,M,House,40,Iowa
General Assembly 53 (1949–1951),(1949–1951),1949,Carl Hoschek,Democrat,0,M,House,21,Des Moines
General Assembly 53 (1949–1951),(1949–1951),1949,William J. Johannes,Democrat,0,M,House,98,Osceola
General Assembly 53 (1949–1951),(1949–1951),1949,Theodore S. Klemesrud,Republican,0,M,House,95,Winnebago
General Assembly 53 (1949–1951),(1949–1951),1949,Louis L. Kopriva,Democrat,0,M,House,77,Pocahontas
General Assembly 53 (1949–1951),(1949–1951),1949,Ernest Kosek,Republican,0,M,House,48,Linn
General Assembly 53 (1949–1951),(1949–1951),1949,William Kruse,Republican,0,M,House,88,Floyd
General Assembly 53 (1949–1951),(1949–1951),1949,Gus T. Kuester,Republican,0,M,House,30,Cass
General Assembly 53 (1949–1951),(1949–1951),1949,Joseph O. Landsness,Republican,0,M,House,78,Buena Vista
General Assembly 53 (1949–1951),(1949–1951),1949,Charles M. Langland,Republican,0,M,House,91,Winneshiek
General Assembly 53 (1949–1951),(1949–1951),1949,Edna C. Lawrence,Republican,2,F,House,18,Wapello
General Assembly 53 (1949–1951),(1949–1951),1949,Jay Leeka,Democrat,0,M,House,10,Fremont
General Assembly 53 (1949–1951),(1949–1951),1949,Charles V. (Vern) Lisle,Republican,0,M,House,9,Page
General Assembly 53 (1949–1951),(1949–1951),1949,Harvey J. Long,Republican,0,M,House,45,Clinton
General Assembly 53 (1949–1951),(1949–1951),1949,Casey Loss,Democrat,0,M,House,85,Kossuth
General Assembly 53 (1949–1951),(1949–1951),1949,J. Henry Lucken,Republican,0,M,House,80,Plymouth
General Assembly 53 (1949–1951),(1949–1951),1949,William S. Lynes,Republican,0,M,House,72,Bremer
General Assembly 53 (1949–1951),(1949–1951),1949,Leo P. McEleney,Republican,0,M,House,45,Clinton
General Assembly 53 (1949–1951),(1949–1951),1949,Katheryn C. Metz,Republican,2,F,House,6,Decatur
General Assembly 53 (1949–1951),(1949–1951),1949,Dwight W. Meyer,Republican,0,M,House,60,Sac
General Assembly 53 (1949–1951),(1949–1951),1949,Earl A. Miller,Republican,0,M,House,66,Black Hawk
General Assembly 53 (1949–1951),(1949–1951),1949,George E. Miller,Democrat,0,M,House,33,Shelby
General Assembly 53 (1949–1951),(1949–1951),1949,Harry A. Moore,Republican,0,M,House,73,Butler
General Assembly 53 (1949–1951),(1949–1951),1949,Robert P. Munger,Republican,0,M,House,58,Woodbury
General Assembly 53 (1949–1951),(1949–1951),1949,Harold F. (Lum) Nelson,Republican,0,M,House,58,Woodbury
General Assembly 53 (1949–1951),(1949–1951),1949,Harry Nielsen,Democrat,0,M,House,57,Monona
General Assembly 53 (1949–1951),(1949–1951),1949,Norman Norland,Democrat,0,M,House,94,Worth
General Assembly 53 (1949–1951),(1949–1951),1949,Clifford N. Nystrom,Republican,0,M,House,53,Boone
General Assembly 53 (1949–1951),(1949–1951),1949,George E. O’Malley,Democrat,0,M,House,37,Polk
General Assembly 53 (1949–1951),(1949–1951),1949,Allert G. Olson,Republican,0,M,House,93,Mitchell
General Assembly 53 (1949–1951),(1949–1951),1949,Ernest Palmer Jr.,Republican,0,M,House,1,Lee
General Assembly 53 (1949–1951),(1949–1951),1949,Russell A. Patrick,Republican,0,M,House,81,Sioux
General Assembly 53 (1949–1951),(1949–1951),1949,George L. Paul,Republican,0,M,House,39,Poweshiek
General Assembly 53 (1949–1951),(1949–1951),1949,Elmer Pieper,Republican,0,M,House,90,Allamakee
General Assembly 53 (1949–1951),(1949–1951),1949,Eugene E. (Gene) Poston,Democrat,0,M,House,5,Wayne
General Assembly 53 (1949–1951),(1949–1951),1949,Harlan L. Pote,Republican,0,M,House,8,Taylor
General Assembly 53 (1949–1951),(1949–1951),1949,Lawrence Putney,Republican,0,M,House,50,Tama
General Assembly 53 (1949–1951),(1949–1951),1949,Joseph G. Raim,Democrat,0,M,House,41,Johnson
General Assembly 53 (1949–1951),(1949–1951),1949,Arthur E. Rankin,Republican,0,M,House,74,Franklin
General Assembly 53 (1949–1951),(1949–1951),1949,George H. Robb,Republican,0,M,House,96,Emmet
General Assembly 53 (1949–1951),(1949–1951),1949,Glenn E. Robinson,Republican,0,M,House,68,Delaware
General Assembly 53 (1949–1951),(1949–1951),1949,Adolph M. Schanke,Democrat,0,M,House,87,Cerro Gordo
General Assembly 53 (1949–1951),(1949–1951),1949,Frederick D. Schwengel,Republican,0,M,House,43,Scott
General Assembly 53 (1949–1951),(1949–1951),1949,Ray E. Shepard,Republican,0,M,House,16,Lucas
General Assembly 53 (1949–1951),(1949–1951),1949,Clayton D. Sherod,Republican,0,M,House,2,Van Buren
General Assembly 53 (1949–1951),(1949–1951),1949,Grant A. Shifflett,Republican,0,M,House,7,Ringgold
General Assembly 53 (1949–1951),(1949–1951),1949,Henry Siefkas,Republican,0,M,House,15,Clarke
General Assembly 53 (1949–1951),(1949–1951),1949,Ted Sloane,Republican,0,M,House,37,Polk
General Assembly 53 (1949–1951),(1949–1951),1949,Roy J. Smith,Republican,0,M,House,97,Dickinson
General Assembly 53 (1949–1951),(1949–1951),1949,William M. Smith,Democrat,0,M,House,97,Dickinson
General Assembly 53 (1949–1951),(1949–1951),1949,Charles P. Starrett,Democrat,0,M,House,38,Jasper
General Assembly 53 (1949–1951),(1949–1951),1949,Henry H. Stevens,Republican,0,M,House,54,Greene
General Assembly 53 (1949–1951),(1949–1951),1949,Fred C. Stiffler,Republican,0,M,House,27,Warren
General Assembly 53 (1949–1951),(1949–1951),1949,Clifford M. Strawman,Republican,0,M,House,47,Jones
General Assembly 53 (1949–1951),(1949–1951),1949,Francis E. Tierney,Democrat,0,M,House,62,Webster
General Assembly 53 (1949–1951),(1949–1951),1949,Arnold Utzig,Democrat,0,M,House,69,Dubuque
General Assembly 53 (1949–1951),(1949–1951),1949,Jacob Van Zwol,Republican,0,M,House,82,O’Brien
General Assembly 53 (1949–1951),(1949–1951),1949,John A. Walker,Republican,0,M,House,63,Hamilton
General Assembly 53 (1949–1951),(1949–1951),1949,Paul M. Walter,Republican,0,M,House,64,Hardin
General Assembly 53 (1949–1951),(1949–1951),1949,Harry Ward,Democrat,0,M,House,43,Scott
General Assembly 53 (1949–1951),(1949–1951),1949,Henry W. Washburn,Republican,0,M,House,11,Mills
General Assembly 53 (1949–1951),(1949–1951),1949,Harry E. Weichman,Republican,0,M,House,49,Benton
General Assembly 53 (1949–1951),(1949–1951),1949,Albert Weiss,Republican,0,M,House,56,Crawford
General Assembly 53 (1949–1951),(1949–1951),1949,William H. Welch,Democrat,0,M,House,32,Harrison
General Assembly 53 (1949–1951),(1949–1951),1949,Warren M. Wells,Republican,0,M,House,31,Pottawattamie
General Assembly 53 (1949–1951),(1949–1951),1949,Leslie O. Weston,Republican,0,M,House,67,Buchanan
General Assembly 53 (1949–1951),(1949–1951),1949,Lewis E. Wilson,Republican,0,M,House,75,Wright
General Assembly 53 (1949–1951),(1949–1951),1949,John E. Young,Republican,0,M,House,14,Union
General Assembly 54 (1951–1953),(1951–1953),1951,Leighton W. Abel,Republican,0,M,House,70,Clayton
General Assembly 54 (1951–1953),(1951–1953),1951,W. Dean Aubrey,Democrat,0,M,House,18,Wapello
General Assembly 54 (1951–1953),(1951–1953),1951,Elmer A. Bass,Republican,0,M,House,12,Montgomery
General Assembly 54 (1951–1953),(1951–1953),1951,Richard C. Berry,Republican,0,M,House,61,Calhoun
